"","X","phantom","vin","PN","Qtde","Price"
"3761",1368,10847,"E-040871585","Parafuso 16x160 12.9 com arruelas e porcas",225,23.124875
"3762",1399,5386,"E-856003112","Parafuso 16x160 12.9 com arruelas e porcas",186,22.06275
"3763",1416,23740,"E-370420422","Parafuso 16x160 12.9 com arruelas e porcas",127,23.96375
"3764",1432,23740,"E-004372953","Parafuso 16x160 12.9 com arruelas e porcas",137,24.506
"3765",1463,39051,"100593954","Parafuso 16x160 12.9 com arruelas e porcas",195,24.877625
"3766",1477,23740,"E-020347272","Parafuso 16x160 12.9 com arruelas e porcas",156,22.343
"3767",1496,19235,"509123421","Parafuso 16x160 12.9 com arruelas e porcas",39,24.70775
"3768",1572,60435,"504603016","Parafuso 16x160 12.9 com arruelas e porcas",215,22.346375
"3769",1586,5386,"56830585","Parafuso 16x160 12.9 com arruelas e porcas",147,24.4065
"3770",1603,39051,"E-100395805","Parafuso 16x160 12.9 com arruelas e porcas",78,23.180125
"3771",1619,26051,"E-102605954","Parafuso 16x160 12.9 com arruelas e porcas",176,24.45175
"3772",1634,10847,"E-017840231","Parafuso 16x160 12.9 com arruelas e porcas",68,23.344125
"3773",1650,39051,"E-190053147","Parafuso 16x160 12.9 com arruelas e porcas",244,22.054125
"3774",1666,68517,"801657126","Parafuso 16x160 12.9 com arruelas e porcas",29,24.879
"3775",1682,54019,"19405210","Parafuso 16x160 12.9 com arruelas e porcas",88,22.691125
"3776",1703,19235,"190523604","Parafuso 16x160 12.9 com arruelas e porcas",244,23.564875
"3777",1752,3941,"340190613","Parafuso 16x160 12.9 com arruelas e porcas",166,24.7075
"3778",1799,68517,"581670721","Parafuso 16x160 12.9 com arruelas e porcas",127,22.53325
"3779",1831,19235,"E-310259093","Parafuso 16x160 12.9 com arruelas e porcas",205,21.95475
"3780",1870,4761,"607410895","Parafuso 16x160 12.9 com arruelas e porcas",244,26.1095
"3781",1884,87213,"E-712308471","Parafuso 16x160 12.9 com arruelas e porcas",244,25.267375
"3782",1904,60435,"34506192","Parafuso 16x160 12.9 com arruelas e porcas",127,24.637375
"3783",1921,68517,"E-186570384","Parafuso 16x160 12.9 com arruelas e porcas",205,23.660125
"3784",1955,87213,"E-031287786","Parafuso 16x160 12.9 com arruelas e porcas",254,25.775125
"3785",1973,26051,"E-510260896","Parafuso 16x160 12.9 com arruelas e porcas",59,25.127625
"3786",2028,60435,"503604793","Parafuso 16x160 12.9 com arruelas e porcas",195,23.7065
"3787",2094,60435,"43560856","Parafuso 16x160 12.9 com arruelas e porcas",176,23.959375
"3788",2112,23740,"43702355","Parafuso 16x160 12.9 com arruelas e porcas",166,23.71325
"3789",2131,93712,"E-320197070","Parafuso 16x160 12.9 com arruelas e porcas",49,25.441125
"3790",2144,26051,"65210485","Parafuso 16x160 12.9 com arruelas e porcas",68,22.60125
"3791",2189,93712,"E-279310739","Parafuso 16x160 12.9 com arruelas e porcas",254,23.952875
"3792",2224,3941,"943100376","Parafuso 16x160 12.9 com arruelas e porcas",20,25.120875
"3793",2243,23740,"E-270304504","Parafuso 16x160 12.9 com arruelas e porcas",127,25.095375
"3794",2255,20314,"241003269","Parafuso 16x160 12.9 com arruelas e porcas",195,21.68425
"3795",2308,18025,"E-012508394","Parafuso 16x160 12.9 com arruelas e porcas",215,22.31075
"3796",2324,3941,"3941642","Parafuso 16x160 12.9 com arruelas e porcas",215,24.176125
"3797",2358,87213,"271830401","Parafuso 16x160 12.9 com arruelas e porcas",137,24.73725
"3798",2371,18025,"E-025081989","Parafuso 16x160 12.9 com arruelas e porcas",244,24.311
"3799",2389,60435,"E-306054513","Parafuso 16x160 12.9 com arruelas e porcas",254,21.953625
"3800",2412,23740,"243070330","Parafuso 16x160 12.9 com arruelas e porcas",254,24.748625
"3801",2459,20314,"E-132004475","Parafuso 16x160 12.9 com arruelas e porcas",234,21.6805
"3802",2479,68517,"71586132","Parafuso 16x160 12.9 com arruelas e porcas",147,21.81575
"3803",2494,10847,"E-704180632","Parafuso 16x160 12.9 com arruelas e porcas",49,25.22225
"3804",2587,3941,"E-410039140","Parafuso 16x160 12.9 com arruelas e porcas",117,25.149625
"3805",2614,60435,"54630164","Parafuso 16x160 12.9 com arruelas e porcas",107,24.65975
"3806",2627,23740,"702403211","Parafuso 16x160 12.9 com arruelas e porcas",78,26.21425
"3807",2647,3941,"E-301049533","Parafuso 16x160 12.9 com arruelas e porcas",215,23.57725
"3808",2662,39051,"109053595","Parafuso 16x160 12.9 com arruelas e porcas",78,21.65725
"3809",2676,3941,"E-013049395","Parafuso 16x160 12.9 com arruelas e porcas",88,25.26775
"3810",2692,68517,"E-508761043","Parafuso 16x160 12.9 com arruelas e porcas",166,22.214625
"3811",2709,68517,"810675380","Parafuso 16x160 12.9 com arruelas e porcas",147,24.881875
"3812",2726,94826,"E-968402604","Parafuso 16x160 12.9 com arruelas e porcas",176,22.8175
"3813",2759,39051,"310590627","Parafuso 16x160 12.9 com arruelas e porcas",29,23.870875
"3814",2777,19235,"E-529103679","Parafuso 16x160 12.9 com arruelas e porcas",147,21.338
"3815",2792,23740,"E-342700500","Parafuso 16x160 12.9 com arruelas e porcas",186,26.234875
"3816",2827,4761,"E-167040115","Parafuso 16x160 12.9 com arruelas e porcas",234,23.8645
"3817",2904,10847,"810047243","Parafuso 16x160 12.9 com arruelas e porcas",98,22.53075
"3818",2947,18025,"E-012508186","Parafuso 16x160 12.9 com arruelas e porcas",215,21.433125
"3819",2963,3941,"940310657","Parafuso 16x160 12.9 com arruelas e porcas",88,24.080375
"3820",2981,54019,"5419955","Parafuso 16x160 12.9 com arruelas e porcas",156,21.344875
"3821",3001,39051,"310059655","Parafuso 16x160 12.9 com arruelas e porcas",156,26.19
"3822",3029,93712,"190732209","Parafuso 16x160 12.9 com arruelas e porcas",88,22.689625
"3823",3042,94826,"E-904826978","Parafuso 16x160 12.9 com arruelas e porcas",107,22.60525
"3824",3102,93712,"E-730192543","Parafuso 16x160 12.9 com arruelas e porcas",107,24.188875
"3825",3171,87213,"208371953","Parafuso 16x160 12.9 com arruelas e porcas",68,25.8515
"3826",3189,19235,"E-109325918","Parafuso 16x160 12.9 com arruelas e porcas",215,23.8095
"3827",3233,4761,"E-716400588","Parafuso 16x160 12.9 com arruelas e porcas",68,24.79275
"3828",3317,60435,"E-003645318","Parafuso 16x160 12.9 com arruelas e porcas",156,26.1355
"3829",3355,54019,"E-045109204","Parafuso 16x160 12.9 com arruelas e porcas",117,21.53325
"3830",3392,23740,"73240257","Parafuso 16x160 12.9 com arruelas e porcas",107,22.23775
"3831",3411,93712,"19273927","Parafuso 16x160 12.9 com arruelas e porcas",254,25.718625
"3832",3427,39051,"109503957","Parafuso 16x160 12.9 com arruelas e porcas",107,24.973125
"3833",3438,3941,"1934424","Parafuso 16x160 12.9 com arruelas e porcas",68,21.344
"3834",3456,60435,"E-354600395","Parafuso 16x160 12.9 com arruelas e porcas",137,25.09825
"3835",3471,94826,"E-294608057","Parafuso 16x160 12.9 com arruelas e porcas",29,24.2215
"3836",3488,3941,"900143139","Parafuso 16x160 12.9 com arruelas e porcas",186,22.568
"3837",3504,54019,"59041086","Parafuso 16x160 12.9 com arruelas e porcas",225,26.18
"3838",3520,3941,"E-193040671","Parafuso 16x160 12.9 com arruelas e porcas",20,26.028625
"3839",3571,87213,"381702876","Parafuso 16x160 12.9 com arruelas e porcas",195,24.299125
"3840",3603,3941,"301049120","Parafuso 16x160 12.9 com arruelas e porcas",234,21.3245
"3841",3620,54019,"41059132","Parafuso 16x160 12.9 com arruelas e porcas",244,23.029375
"3842",3634,4761,"46017987","Parafuso 16x160 12.9 com arruelas e porcas",20,23.401875
"3843",3650,60435,"E-460530061","Parafuso 16x160 12.9 com arruelas e porcas",137,22.98475
"3844",3663,60435,"E-605403767","Parafuso 16x160 12.9 com arruelas e porcas",10,25.430125
"3845",3693,93712,"E-372091063","Parafuso 16x160 12.9 com arruelas e porcas",20,21.76125
"3846",3708,26051,"E-605102801","Parafuso 16x160 12.9 com arruelas e porcas",176,22.784875
"3847",3741,94826,"E-496820697","Parafuso 16x160 12.9 com arruelas e porcas",254,23.592875
"3848",3847,94826,"E-098264448","Parafuso 16x160 12.9 com arruelas e porcas",186,24.42
"3849",3864,23740,"302704536","Parafuso 16x160 12.9 com arruelas e porcas",254,25.993375
"3850",3877,18025,"E-082105391","Parafuso 16x160 12.9 com arruelas e porcas",88,21.6105
"3851",3894,4761,"E-140760457","Parafuso 16x160 12.9 com arruelas e porcas",195,24.923625
"3852",3926,10847,"E-704108261","Parafuso 16x160 12.9 com arruelas e porcas",49,24.005125
"3853",3947,19235,"295301464","Parafuso 16x160 12.9 com arruelas e porcas",195,25.2735
"3854",3966,4761,"601407289","Parafuso 16x160 12.9 com arruelas e porcas",244,24.012875
"3855",3999,20314,"E-320140242","Parafuso 16x160 12.9 com arruelas e porcas",117,22.89775
"3856",4013,23740,"E-003472815","Parafuso 16x160 12.9 com arruelas e porcas",59,22.492375
"3857",4028,68517,"E-160875338","Parafuso 16x160 12.9 com arruelas e porcas",234,25.570125
"3858",4058,94826,"402869209","Parafuso 16x160 12.9 com arruelas e porcas",49,25.006875
"3859",4076,39051,"E-051039177","Parafuso 16x160 12.9 com arruelas e porcas",59,23.24675
"3860",4102,23740,"E-043072461","Parafuso 16x160 12.9 com arruelas e porcas",156,24.164
"3861",4164,68517,"E-807516827","Parafuso 16x160 12.9 com arruelas e porcas",234,22.02825
"3862",4181,3941,"E-309104908","Parafuso 16x160 12.9 com arruelas e porcas",215,25.49425
"3863",4194,5386,"E-006853720","Parafuso 16x160 12.9 com arruelas e porcas",127,24.950875
"3864",4211,5386,"E-006538883","Parafuso 16x160 12.9 com arruelas e porcas",117,21.484125
"3865",4237,87213,"E-807123147","Parafuso 16x160 12.9 com arruelas e porcas",68,21.698875
"3866",4260,60435,"E-035640003","Parafuso 16x160 12.9 com arruelas e porcas",156,23.071875
"3867",4278,23740,"407023162","Parafuso 16x160 12.9 com arruelas e porcas",176,26.103125
"3868",4299,20314,"34210161","Parafuso 16x160 12.9 com arruelas e porcas",254,23.25575
"3869",4327,39051,"E-301905705","Parafuso 16x160 12.9 com arruelas e porcas",195,21.71325
"3870",4361,93712,"E-972301361","Parafuso 16x160 12.9 com arruelas e porcas",59,24.279875
"3871",4378,93712,"E-902317086","Parafuso 16x160 12.9 com arruelas e porcas",20,25.000375
"3872",4412,18025,"501208472","Parafuso 16x160 12.9 com arruelas e porcas",215,21.259875
"3873",4461,87213,"E-102738032","Parafuso 16x160 12.9 com arruelas e porcas",29,25.204625
"3874",4494,54019,"40195024","Parafuso 16x160 12.9 com arruelas e porcas",244,26.06925
"3875",4511,94826,"862094088","Parafuso 16x160 12.9 com arruelas e porcas",156,25.788375
"3876",4527,10847,"80741270","Parafuso 16x160 12.9 com arruelas e porcas",195,25.54175
"3877",4574,93712,"319702625","Parafuso 16x160 12.9 com arruelas e porcas",39,23.031375
"3878",4591,26051,"E-500612303","Parafuso 16x160 12.9 com arruelas e porcas",68,25.28675
"3879",4609,18025,"250180871","Parafuso 16x160 12.9 com arruelas e porcas",186,24.178
"3880",4628,10847,"410807782","Parafuso 16x160 12.9 com arruelas e porcas",244,25.263875
"3881",4677,19235,"210359118","Parafuso 16x160 12.9 com arruelas e porcas",127,24.51325
"3882",4694,87213,"827310613","Parafuso 16x160 12.9 com arruelas e porcas",254,22.52575
"3883",4713,39051,"E-300591451","Parafuso 16x160 12.9 com arruelas e porcas",147,26.1555
"3884",4733,54019,"E-095140630","Parafuso 16x160 12.9 com arruelas e porcas",225,23.911
"3885",4747,3941,"E-390041199","Parafuso 16x160 12.9 com arruelas e porcas",215,24.35425
"3886",4800,54019,"E-005194603","Parafuso 16x160 12.9 com arruelas e porcas",127,22.85675
"3887",4826,19235,"E-530129050","Parafuso 16x160 12.9 com arruelas e porcas",88,24.816
"3888",4843,20314,"204013461","Parafuso 16x160 12.9 com arruelas e porcas",78,23.310125
"3889",4863,60435,"E-605403922","Parafuso 16x160 12.9 com arruelas e porcas",166,24.29075
"3890",4881,93712,"E-721903179","Parafuso 16x160 12.9 com arruelas e porcas",68,22.4565
"3891",4919,18025,"E-802150540","Parafuso 16x160 12.9 com arruelas e porcas",68,26.249375
"3892",4989,19235,"E-301295258","Parafuso 16x160 12.9 com arruelas e porcas",225,21.470625
"3893",5021,39051,"E-903051223","Parafuso 16x160 12.9 com arruelas e porcas",225,21.68525
"3894",5034,39051,"900153768","Parafuso 16x160 12.9 com arruelas e porcas",254,22.096375
"3895",5051,4761,"E-016074698","Parafuso 16x160 12.9 com arruelas e porcas",107,22.550625
"3896",5080,93712,"217390422","Parafuso 16x160 12.9 com arruelas e porcas",117,23.4005
"3897",5098,18025,"581020136","Parafuso 16x160 12.9 com arruelas e porcas",117,23.45325
"3898",5126,39051,"E-905103792","Parafuso 16x160 12.9 com arruelas e porcas",166,23.70325
"3899",5159,26051,"E-021605426","Parafuso 16x160 12.9 com arruelas e porcas",20,24.601375
"3900",5197,20314,"E-010423300","Parafuso 16x160 12.9 com arruelas e porcas",137,24.5195
"3901",5231,87213,"381270624","Parafuso 16x160 12.9 com arruelas e porcas",49,24.64825
"3902",5263,26051,"601052521","Parafuso 16x160 12.9 com arruelas e porcas",254,23.96975
"3903",5294,39051,"59130671","Parafuso 16x160 12.9 com arruelas e porcas",68,25.931625
"3904",5309,26051,"150260460","Parafuso 16x160 12.9 com arruelas e porcas",244,22.907625
"3905",5328,19235,"590312309","Parafuso 16x160 12.9 com arruelas e porcas",156,24.346625
"3906",5342,60435,"E-346500412","Parafuso 16x160 12.9 com arruelas e porcas",244,22.676
"3907",5356,26051,"560021800","Parafuso 16x160 12.9 com arruelas e porcas",215,24.05275
"3908",5405,5386,"E-380065276","Parafuso 16x160 12.9 com arruelas e porcas",20,24.341625
"3909",5463,93712,"129370606","Parafuso 16x160 12.9 com arruelas e porcas",78,23.379375
"3910",5510,23740,"E-372040213","Parafuso 16x160 12.9 com arruelas e porcas",78,23.892875
"3911",5526,93712,"E-072931100","Parafuso 16x160 12.9 com arruelas e porcas",156,25.404
"3912",5545,3941,"E-034190947","Parafuso 16x160 12.9 com arruelas e porcas",78,22.979375
"3913",5574,3941,"E-301409245","Parafuso 16x160 12.9 com arruelas e porcas",244,25.171625
"3914",5625,5386,"500368535","Parafuso 16x160 12.9 com arruelas e porcas",107,25.363875
"3915",5694,60435,"E-036054563","Parafuso 16x160 12.9 com arruelas e porcas",254,25.24575
"3916",5726,26051,"E-560201646","Parafuso 16x160 12.9 com arruelas e porcas",205,22.189875
"3917",5764,94826,"E-689402213","Parafuso 16x160 12.9 com arruelas e porcas",20,25.591625
"3918",5802,10847,"E-810704386","Parafuso 16x160 12.9 com arruelas e porcas",244,25.755375
"3919",5838,54019,"E-945010807","Parafuso 16x160 12.9 com arruelas e porcas",88,23.80725
"3920",5856,93712,"139207596","Parafuso 16x160 12.9 com arruelas e porcas",166,21.96575
"3921",5886,26051,"E-056210613","Parafuso 16x160 12.9 com arruelas e porcas",117,21.731875
"3922",5903,68517,"568170539","Parafuso 16x160 12.9 com arruelas e porcas",156,25.18475
"3923",5920,94826,"268490464","Parafuso 16x160 12.9 com arruelas e porcas",215,21.83275
"3924",5935,20314,"134002890","Parafuso 16x160 12.9 com arruelas e porcas",254,22.3375
"3925",5950,94826,"204689174","Parafuso 16x160 12.9 com arruelas e porcas",156,25.79125
"3926",5968,18025,"E-085102072","Parafuso 16x160 12.9 com arruelas e porcas",215,22.970625
"3927",6015,10847,"E-184007531","Parafuso 16x160 12.9 com arruelas e porcas",176,24.423125
"3928",6035,5386,"E-065083368","Parafuso 16x160 12.9 com arruelas e porcas",49,23.754125
"3929",6069,5386,"E-365008840","Parafuso 16x160 12.9 com arruelas e porcas",20,25.118875
"3930",6082,39051,"E-035190553","Parafuso 16x160 12.9 com arruelas e porcas",10,24.6905
"3931",6112,4761,"E-407106127","Parafuso 16x160 12.9 com arruelas e porcas",29,23.03675
"3932",6124,94826,"490268464","Parafuso 16x160 12.9 com arruelas e porcas",156,23.38125
"3933",6141,93712,"231097257","Parafuso 16x160 12.9 com arruelas e porcas",68,23.73325
"3934",6171,19235,"93152467","Parafuso 16x160 12.9 com arruelas e porcas",117,21.65725
"3935",6218,94826,"840296594","Parafuso 16x160 12.9 com arruelas e porcas",107,26.06175
"3936",6236,26051,"52016569","Parafuso 16x160 12.9 com arruelas e porcas",254,23.292375
"3937",6268,20314,"E-431020865","Parafuso 16x160 12.9 com arruelas e porcas",147,23.29
"3938",6291,94826,"E-840962794","Parafuso 16x160 12.9 com arruelas e porcas",127,25.049625
"3939",6311,4761,"E-176004772","Parafuso 16x160 12.9 com arruelas e porcas",137,25.059
"3940",6347,18025,"E-800251418","Parafuso 16x160 12.9 com arruelas e porcas",234,25.9915
"3941",6378,68517,"E-618507186","Parafuso 16x160 12.9 com arruelas e porcas",244,25.571875
"3942",6465,4761,"E-706410905","Parafuso 16x160 12.9 com arruelas e porcas",186,21.600875
"3943",6546,93712,"321079878","Parafuso 16x160 12.9 com arruelas e porcas",186,22.85575
"3944",12,93712,"319720023","Parafuso 12x100 10.9 com arruelas e porcas",137,11.188
"3945",77,60435,"E-564003571","Parafuso 12x100 10.9 com arruelas e porcas",205,10.114375
"3946",129,94826,"689402640","Parafuso 12x100 10.9 com arruelas e porcas",59,10.72475
"3947",165,4761,"704106394","Parafuso 12x100 10.9 com arruelas e porcas",205,10.740125
"3948",179,23740,"E-204307693","Parafuso 12x100 10.9 com arruelas e porcas",234,11.728875
"3949",211,4761,"74106393","Parafuso 12x100 10.9 com arruelas e porcas",176,10.978875
"3950",262,20314,"230104257","Parafuso 12x100 10.9 com arruelas e porcas",127,10.34425
"3951",281,68517,"805671242","Parafuso 12x100 10.9 com arruelas e porcas",59,10.64325
"3952",331,23740,"E-702340958","Parafuso 12x100 10.9 com arruelas e porcas",127,11.590875
"3953",348,23740,"7234368","Parafuso 12x100 10.9 com arruelas e porcas",127,10.644125
"3954",379,93712,"730219427","Parafuso 12x100 10.9 com arruelas e porcas",205,10.321
"3955",398,39051,"E-015930917","Parafuso 12x100 10.9 com arruelas e porcas",137,11.75525
"3956",430,3941,"401309201","Parafuso 12x100 10.9 com arruelas e porcas",156,10.735625
"3957",463,39051,"E-195030340","Parafuso 12x100 10.9 com arruelas e porcas",59,10.13475
"3958",528,3941,"94013873","Parafuso 12x100 10.9 com arruelas e porcas",39,12.27375
"3959",543,26051,"205106470","Parafuso 12x100 10.9 com arruelas e porcas",215,10.776125
"3960",579,39051,"E-915300918","Parafuso 12x100 10.9 com arruelas e porcas",107,10.727
"3961",613,5386,"508306876","Parafuso 12x100 10.9 com arruelas e porcas",215,10.03475
"3962",625,19235,"E-501329211","Parafuso 12x100 10.9 com arruelas e porcas",78,11.968
"3963",657,94826,"496082517","Parafuso 12x100 10.9 com arruelas e porcas",156,10.2235
"3964",715,87213,"E-827301393","Parafuso 12x100 10.9 com arruelas e porcas",234,11.09525
"3965",727,60435,"E-053640302","Parafuso 12x100 10.9 com arruelas e porcas",98,11.08075
"3966",742,3941,"E-401903810","Parafuso 12x100 10.9 com arruelas e porcas",68,11.537625
"3967",778,54019,"E-014095001","Parafuso 12x100 10.9 com arruelas e porcas",49,10.324875
"3968",811,5386,"E-600385340","Parafuso 12x100 10.9 com arruelas e porcas",186,12.276625
"3969",831,3941,"E-309014150","Parafuso 12x100 10.9 com arruelas e porcas",225,11.500875
"3970",878,4761,"E-160470699","Parafuso 12x100 10.9 com arruelas e porcas",88,12.171375
"3971",896,3941,"E-400139693","Parafuso 12x100 10.9 com arruelas e porcas",234,11.303625
